index,AGS
6123,08416023
6124,08416025
6125,08416026
6126,08416031
6127,08416036
6128,08416041
6129,08416048
6130,08416049
6131,08416050
6132,08417002
6133,08417008
6134,08417010
6135,08417013
6136,08417014
6137,08417015
6138,08417016
6139,08417022
6140,08417023
6141,08417025
6142,08417029
6143,08417031
6144,08417036
6145,08417044
6146,08417045
6147,08417047
6148,08417051
6149,08417052
6150,08417054
6151,08417057
6152,08417063
6153,08417071
6154,08417075
6155,08417078
6156,08417079
6157,08421000
6158,08425002
6159,08425004
6160,08425005
6161,08425008
6162,08425011
6163,08425013
6164,08425014
6165,08425017
6166,08425019
6167,08425020
6168,08425022
6169,08425024
6170,08425028
6171,08425031
6172,08425033
6173,08425035
6174,08425036
6175,08425039
6176,08425050
6177,08425052
6178,08425055
6179,08425062
6180,08425064
6181,08425066
6182,08425071
6183,08425072
6184,08425073
6185,08425075
6186,08425079
6187,08425081
6188,08425083
6189,08425084
6190,08425085
6191,08425088
6192,08425090
6193,08425091
6194,08425092
6195,08425093
6196,08425097
6197,08425098
6198,08425104
6199,08425108
6200,08425110
6201,08425112
6202,08425123
6203,08425124
6204,08425125
6205,08425130
6206,08425134
6207,08425135
6208,08425137
6209,08425138
6210,08425139
6211,08425140
6212,08425141
6213,08426001
6214,08426005
6215,08426006
6216,08426008
6217,08426011
6218,08426013
6219,08426014
6220,08426019
6221,08426020
6222,08426021
6223,08426028
6224,08426031
6225,08426035
6226,08426036
6227,08426038
6228,08426043
6229,08426044
6230,08426045
6231,08426058
6232,08426062
6233,08426064
6234,08426065
6235,08426066
6236,08426067
6237,08426070
6238,08426071
6239,08426073
6240,08426074
6241,08426078
6242,08426087
6243,08426090
6244,08426097
6245,08426100
6246,08426108
6247,08426109
6248,08426113
6249,08426117
6250,08426118
6251,08426120
6252,08426121
6253,08426124
6254,08426125
6255,08426128
6256,08426134
6257,08426135
6258,08435005
6259,08435010
6260,08435013
6261,08435015
6262,08435016
6263,08435018
6264,08435020
6265,08435024
6266,08435029
6267,08435030
6268,08435034
6269,08435035
6270,08435036
6271,08435042
6272,08435045
6273,08435047
6274,08435052
6275,08435053
6276,08435054
6277,08435057
6278,08435059
6279,08435066
6280,08435067
6281,08436001
6282,08436003
6283,08436004
6284,08436005
6285,08436006
6286,08436008
6287,08436009
6288,08436010
6289,08436011
6290,08436012
6291,08436013
6292,08436014
6293,08436018
6294,08436019
6295,08436024
6296,08436027
6297,08436032
6298,08436039
6299,08436040
6300,08436047
6301,08436049
6302,08436052
6303,08436053
6304,08436055
6305,08436064
6306,08436067
6307,08436069
6308,08436077
6309,08436078
6310,08436079
6311,08436081
6312,08436082
6313,08436083
6314,08436085
6315,08436087
6316,08436093
6317,08436094
6318,08436095
6319,08436096
6320,08437005
6321,08437008
6322,08437031
6323,08437044
6324,08437047
6325,08437053
6326,08437056
6327,08437059
6328,08437065
6329,08437072
6330,08437076
6331,08437078
6332,08437082
6333,08437086
6334,08437088
6335,08437100
6336,08437101
6337,08437102
6338,08437104
6339,08437105
6340,08437107
6341,08437114
6342,08437118
6343,08437123
6344,08437124
6345,09161000
6346,09162000
6347,09163000
6348,09171111
6349,09171112
6350,09171113
6351,09171114
6352,09171115
6353,09171116
6354,09171117
6355,09171118
6356,09171119
6357,09171121
6358,09171122
6359,09171123
6360,09171124
6361,09171125
6362,09171126
6363,09171127
6364,09171129
6365,09171130
6366,09171131
6367,09171132
6368,09171133
6369,09171134
6370,09171135
6371,09171137
6372,09172111
6373,09172112
6374,09172114
6375,09172115
6376,09172116
6377,09172117
6378,09172118
6379,09172122
6380,09172124
6381,09172128
6382,09172129
6383,09172130
6384,09172131
6385,09172132
6386,09172134
6387,09172452
6388,09172454
6389,09173111
6390,09173112
6391,09173113
6392,09173115
6393,09173118
6394,09173120
6395,09173123
6396,09173124
6397,09173126
6398,09173127
6399,09173130
6400,09173131
6401,09173133
6402,09173134
6403,09173135
6404,09173137
6405,09173140
6406,09173141
6407,09173142
6408,09173145
6409,09173147
6410,09173451
6411,09173452
6412,09174111
6413,09174113
6414,09174115
6415,09174118
6416,09174121
6417,09174122
6418,09174126
6419,09174131
6420,09174135
6421,09174136
6422,09174137
6423,09174141
6424,09174143
6425,09174146
6426,09174147
6427,09174150
6428,09174151
6429,09175111
6430,09175112
6431,09175113
6432,09175114
6433,09175115
6434,09175116
6435,09175118
6436,09175119
6437,09175121
6438,09175122
6439,09175123
6440,09175124
6441,09175127
6442,09175128
6443,09175131
6444,09175132
6445,09175133
6446,09175135
6447,09175136
6448,09175137
6449,09175139
6450,09175451
6451,09175452
6452,09175453
6453,09176111
6454,09176112
6455,09176114
6456,09176116
6457,09176118
6458,09176120
6459,09176121
6460,09176122
6461,09176123
6462,09176124
6463,09176126
6464,09176129
6465,09176131
6466,09176132
6467,09176137
6468,09176138
6469,09176139
6470,09176143
6471,09176147
6472,09176148
6473,09176149
6474,09176150
6475,09176153
6476,09176155
6477,09176160
6478,09176161
6479,09176164
6480,09176165
6481,09176166
6482,09176167
6483,09176451
6484,09177112
6485,09177113
6486,09177114
6487,09177115
6488,09177116
6489,09177117
6490,09177118
6491,09177119
6492,09177120
6493,09177121
6494,09177122
6495,09177123
6496,09177124
6497,09177126
6498,09177127
6499,09177130
6500,09177131
6501,09177133
6502,09177134
6503,09177135
6504,09177137
6505,09177138
6506,09177139
6507,09177142
6508,09177143
6509,09177144
6510,09178113
6511,09178115
6512,09178116
6513,09178120
6514,09178122
6515,09178123
6516,09178124
6517,09178125
6518,09178129
6519,09178130
6520,09178132
6521,09178133
6522,09178136
6523,09178137
6524,09178138
6525,09178140
6526,09178142
6527,09178143
6528,09178144
6529,09178145
6530,09178150
6531,09178155
6532,09178156
6533,09178157
6534,09179111
6535,09179113
6536,09179114
6537,09179117
6538,09179118
6539,09179119
6540,09179121
6541,09179123
6542,09179125
6543,09179126
6544,09179128
6545,09179130
6546,09179131
6547,09179132
6548,09179134
6549,09179136
6550,09179137
6551,09179138
6552,09179140
6553,09179142
6554,09179145
6555,09179147
6556,09179149
6557,09180112
6558,09180113
6559,09180114
6560,09180115
6561,09180116
6562,09180117
6563,09180118
6564,09180119
6565,09180122
6566,09180123
6567,09180124
6568,09180125
6569,09180126
6570,09180127
6571,09180128
6572,09180129
6573,09180131
6574,09180132
6575,09180133
6576,09180134
6577,09180135
6578,09180136
6579,09180451
6580,09181111
6581,09181113
6582,09181114
6583,09181115
6584,09181116
6585,09181118
6586,09181120
6587,09181121
6588,09181122
6589,09181123
6590,09181124
6591,09181126
6592,09181127
6593,09181128
6594,09181129
6595,09181130
6596,09181131
6597,09181132
6598,09181133
6599,09181134
6600,09181135
6601,09181137
6602,09181138
6603,09181139
6604,09181140
6605,09181141
6606,09181142
6607,09181143
6608,09181144
6609,09181145
6610,09181146
6611,09181451
6612,09182111
6613,09182112
6614,09182114
6615,09182116
6616,09182119
6617,09182120
6618,09182123
6619,09182124
6620,09182125
6621,09182127
6622,09182129
6623,09182131
6624,09182132
6625,09182133
6626,09182134
6627,09182136
6628,09182137
6629,09183112
6630,09183113
6631,09183114
6632,09183115
6633,09183116
6634,09183118
6635,09183119
6636,09183120
6637,09183122
6638,09183123
6639,09183124
6640,09183125
6641,09183126
6642,09183127
6643,09183128
6644,09183129
6645,09183130
6646,09183131
6647,09183132
6648,09183134
6649,09183135
6650,09183136
6651,09183138
6652,09183139
6653,09183140
6654,09183143
6655,09183144
6656,09183145
6657,09183147
6658,09183148
6659,09183151
6660,09183451
6661,09184112
6662,09184113
6663,09184114
6664,09184118
6665,09184119
6666,09184120
6667,09184121
6668,09184122
6669,09184123
6670,09184127
6671,09184129
6672,09184130
6673,09184131
6674,09184132
6675,09184134
6676,09184135
6677,09184136
6678,09184137
6679,09184138
6680,09184139
6681,09184140
6682,09184141
6683,09184142
6684,09184144
6685,09184145
6686,09184146
6687,09184147
6688,09184148
6689,09184149
6690,09184452
6691,09184454
6692,09184457
6693,09185113
6694,09185116
6695,09185118
6696,09185123
6697,09185125
6698,09185127
6699,09185131
6700,09185139
6701,09185140
6702,09185143
6703,09185149
6704,09185150
6705,09185153
6706,09185157
6707,09185158
6708,09185163
6709,09185166
6710,09185168
6711,09186113
6712,09186116
6713,09186122
6714,09186125
6715,09186126
6716,09186128
6717,09186130
6718,09186132
6719,09186137
6720,09186139
6721,09186143
6722,09186144
6723,09186146
6724,09186147
6725,09186149
6726,09186151
6727,09186152
6728,09186158
6729,09186162
6730,09187113
6731,09187114
6732,09187116
6733,09187117
6734,09187118
6735,09187120
6736,09187121
6737,09187122
6738,09187123
6739,09187124
6740,09187125
6741,09187126
6742,09187128
6743,09187129
6744,09187130
6745,09187131
6746,09187132
6747,09187134
6748,09187137
6749,09187138
6750,09187139
6751,09187142
6752,09187145
6753,09187148
6754,09187150
6755,09187154
6756,09187156
6757,09187157
6758,09187159
6759,09187162
6760,09187163
6761,09187164
6762,09187165
6763,09187167
6764,09187168
6765,09187169
6766,09187170
6767,09187172
6768,09187173
6769,09187174
6770,09187176
6771,09187177
6772,09187179
6773,09187181
6774,09187182
6775,09187186
6776,09187451
6777,09187452
6778,09188113
6779,09188117
6780,09188118
6781,09188120
6782,09188121
6783,09188124
6784,09188126
6785,09188127
6786,09188132
6787,09188137
6788,09188139
6789,09188141
6790,09188144
6791,09188145
6792,09188451
6793,09189111
6794,09189113
6795,09189114
6796,09189115
6797,09189118
6798,09189119
6799,09189120
6800,09189124
6801,09189126
6802,09189127
6803,09189129
6804,09189130
6805,09189133
6806,09189134
6807,09189135
6808,09189137
6809,09189139
6810,09189140
6811,09189141
6812,09189142
6813,09189143
6814,09189145
6815,09189146
6816,09189148
6817,09189149
6818,09189150
6819,09189152
6820,09189154
6821,09189155
6822,09189157
6823,09189159
6824,09189160
6825,09189161
6826,09189162
6827,09189165
6828,09189451
6829,09189452
6830,09190111
6831,09190113
6832,09190114
6833,09190115
6834,09190117
6835,09190118
6836,09190120
6837,09190121
6838,09190126
6839,09190129
6840,09190130
6841,09190131
6842,09190132
6843,09190133
6844,09190135
6845,09190136
6846,09190138
6847,09190139
6848,09190140
6849,09190141
6850,09190142
6851,09190143
6852,09190144
6853,09190145
6854,09190148
6855,09190149
6856,09190151
6857,09190152
6858,09190153
6859,09190154
6860,09190157
6861,09190158
6862,09190159
6863,09190160
6864,09261000
6865,09262000
6866,09263000
6867,09271111
6868,09271113
6869,09271114
6870,09271116
6871,09271118
6872,09271119
6873,09271122
6874,09271123
6875,09271125
6876,09271126
6877,09271127
6878,09271128
6879,09271130
6880,09271132
6881,09271135
6882,09271138
6883,09271139
6884,09271140
6885,09271141
6886,09271143
6887,09271146
6888,09271148
6889,09271149
6890,09271151
6891,09271152
6892,09271153
6893,09272116
6894,09272118
6895,09272119
6896,09272120
6897,09272121
6898,09272122
6899,09272126
6900,09272127
6901,09272128
6902,09272129
6903,09272134
6904,09272136
6905,09272138
6906,09272139
6907,09272140
6908,09272141
6909,09272142
6910,09272143
6911,09272145
6912,09272146
6913,09272147
6914,09272149
6915,09272150
6916,09272151
6917,09272152
6918,09272451
6919,09272452
6920,09272453
6921,09272455
6922,09272456
6923,09272457
6924,09272458
6925,09272459
6926,09272460
6927,09272461
6928,09272463
6929,09273111
6930,09273113
6931,09273115
6932,09273116
6933,09273119
6934,09273121
6935,09273125
6936,09273127
6937,09273133
6938,09273137
6939,09273139
6940,09273141
6941,09273147
6942,09273152
6943,09273159
6944,09273163
6945,09273164
6946,09273165
6947,09273166
6948,09273172
6949,09273175
6950,09273177
6951,09273178
6952,09273181
6953,09273451
6954,09273452
6955,09273453
6956,09273454
6957,09274111
6958,09274112
6959,09274113
6960,09274114
6961,09274118
6962,09274119
6963,09274120
6964,09274121
6965,09274124
6966,09274126
6967,09274127
6968,09274128
6969,09274132
6970,09274134
6971,09274135
6972,09274141
6973,09274145
6974,09274146
6975,09274153
6976,09274154
6977,09274156
6978,09274165
6979,09274172
6980,09274174
6981,09274176
6982,09274179
6983,09274182
6984,09274183
6985,09274184
6986,09274185
6987,09274187
6988,09274188
6989,09274191
6990,09274193
6991,09274194
6992,09275111
6993,09275112
6994,09275114
6995,09275116
6996,09275117
6997,09275118
6998,09275119
6999,09275120
7000,09275121
7001,09275122
7002,09275124
7003,09275125
7004,09275126
7005,09275127
7006,09275128
7007,09275130
7008,09275131
7009,09275132
7010,09275133
7011,09275134
7012,09275135
7013,09275137
7014,09275138
7015,09275141
7016,09275143
7017,09275144
7018,09275145
7019,09275146
7020,09275148
7021,09275149
7022,09275150
7023,09275151
7024,09275152
7025,09275153
7026,09275154
7027,09275156
7028,09275159
7029,09275160
7030,09276111
7031,09276113
7032,09276115
7033,09276116
7034,09276117
7035,09276118
7036,09276120
7037,09276121
7038,09276122
7039,09276123
7040,09276126
7041,09276127
7042,09276128
7043,09276129
7044,09276130
7045,09276134
7046,09276135
7047,09276138
7048,09276139
7049,09276142
7050,09276143
7051,09276144
7052,09276146
7053,09276148
7054,09277111
7055,09277112
7056,09277113
7057,09277114
7058,09277116
7059,09277117
7060,09277118
7061,09277119
7062,09277121
7063,09277122
7064,09277124
7065,09277126
7066,09277127
7067,09277128
7068,09277131
7069,09277133
7070,09277134
7071,09277138
7072,09277139
7073,09277140
7074,09277141
7075,09277142
7076,09277144
7077,09277145
7078,09277147
7079,09277148
7080,09277149
7081,09277151
7082,09277152
7083,09277153
7084,09277154
7085,09278112
7086,09278113
7087,09278116
7088,09278117
7089,09278118
7090,09278120
7091,09278121
7092,09278123
7093,09278129
7094,09278134
7095,09278139
7096,09278140
7097,09278141
7098,09278143
7099,09278144
7100,09278146
7101,09278147
7102,09278148
7103,09278149
7104,09278151
7105,09278154
7106,09278159
7107,09278167
7108,09278170
7109,09278171
7110,09278172
7111,09278177
7112,09278178
7113,09278179
7114,09278182
7115,09278184
7116,09278187
7117,09278189
7118,09278190
7119,09278192
7120,09278197
7121,09278198
7122,09279112
7123,09279113
7124,09279115
7125,09279116
7126,09279122
7127,09279124
7128,09279125
7129,09279126
7130,09279127
7131,09279128
7132,09279130
7133,09279132
7134,09279134
7135,09279135
7136,09279137
7137,09361000
7138,09362000
7139,09363000
7140,09371111
7141,09371113
7142,09371116
7143,09371118
7144,09371119
7145,09371120
7146,09371121
7147,09371122
7148,09371123
7149,09371126
7150,09371127
7151,09371128
7152,09371129
7153,09371131
7154,09371132
7155,09371135
7156,09371136
7157,09371140
7158,09371141
7159,09371144
7160,09371146
7161,09371148
7162,09371150
7163,09371151
7164,09371154
7165,09371156
7166,09371157
7167,09371452
7168,09371455
7169,09372112
7170,09372113
7171,09372115
7172,09372116
7173,09372117
7174,09372124
7175,09372125
7176,09372126
7177,09372128
7178,09372130
7179,09372135
7180,09372137
7181,09372138
7182,09372142
7183,09372143
7184,09372144
7185,09372146
7186,09372147
7187,09372149
7188,09372150
7189,09372151
7190,09372153
7191,09372154
7192,09372155
7193,09372157
7194,09372158
7195,09372161
7196,09372163
7197,09372164
7198,09372165
7199,09372167
7200,09372168
7201,09372169
7202,09372170
7203,09372171
7204,09372174
7205,09372175
7206,09372177
7207,09372178
7208,09373112
7209,09373113
7210,09373114
7211,09373115
7212,09373119
7213,09373121
7214,09373126
7215,09373134
7216,09373140
7217,09373143
7218,09373146
7219,09373147
7220,09373151
7221,09373153
7222,09373155
7223,09373156
7224,09373159
7225,09373160
7226,09373167
7227,09374111
7228,09374117
7229,09374118
7230,09374119
7231,09374121
7232,09374122
7233,09374123
7234,09374124
7235,09374127
7236,09374128
7237,09374129
7238,09374131
7239,09374132
7240,09374133
7241,09374134
7242,09374137
7243,09374139
7244,09374140
7245,09374144
7246,09374146
7247,09374147
7248,09374148
7249,09374149
7250,09374150
7251,09374154
7252,09374155
7253,09374156
7254,09374157
7255,09374158
7256,09374159
7257,09374160
7258,09374162
7259,09374163
7260,09374164
7261,09374165
7262,09374166
7263,09374168
7264,09374170
7265,09374451
7266,09374452
7267,09374458
7268,09375113
7269,09375114
7270,09375115
7271,09375116
7272,09375117
7273,09375118
7274,09375119
7275,09375120
7276,09375122
7277,09375127
7278,09375130
7279,09375131
7280,09375143
7281,09375148
7282,09375153
7283,09375156
7284,09375161
7285,09375162
7286,09375165
7287,09375170
7288,09375171
7289,09375174
7290,09375175
7291,09375179
7292,09375180
7293,09375181
7294,09375182
7295,09375183
7296,09375184
7297,09375190
7298,09375191
7299,09375196
7300,09375199
7301,09375201
7302,09375204
7303,09375205
7304,09375208
7305,09375209
7306,09375210
7307,09375211
7308,09375213
7309,09375451
7310,09375452
7311,09376112
7312,09376116
7313,09376117
7314,09376119
7315,09376122
7316,09376125
7317,09376131
7318,09376133
7319,09376141
7320,09376144
7321,09376146
7322,09376147
7323,09376148
7324,09376149
7325,09376150
7326,09376151
7327,09376153
7328,09376159
7329,09376160
7330,09376161
7331,09376162
7332,09376163
7333,09376164
7334,09376167
7335,09376168
7336,09376169
7337,09376170
7338,09376171
7339,09376172
7340,09376173
7341,09376175
7342,09376176
7343,09376178
7344,09376454
7345,09376455
7346,09377112
7347,09377113
7348,09377115
7349,09377116
7350,09377117
7351,09377118
7352,09377119
7353,09377127
7354,09377128
7355,09377129
7356,09377131
7357,09377132
7358,09377133
7359,09377137
7360,09377139
7361,09377141
7362,09377142
7363,09377143
7364,09377145
7365,09377146
7366,09377148
7367,09377149
7368,09377154
7369,09377157
7370,09377158
7371,09377159
7372,09377455
7373,09461000
7374,09462000
7375,09463000
7376,09464000
7377,09471111
7378,09471115
7379,09471117
7380,09471119
7381,09471120
7382,09471122
7383,09471123
7384,09471128
7385,09471131
7386,09471133
7387,09471137
7388,09471140
7389,09471142
7390,09471145
7391,09471150
7392,09471151
7393,09471152
7394,09471154
7395,09471155
7396,09471159
7397,09471165
7398,09471169
7399,09471172
7400,09471173
7401,09471174
7402,09471175
7403,09471185
7404,09471186
7405,09471189
7406,09471191
7407,09471195
7408,09471207
7409,09471208
7410,09471209
7411,09471214
7412,09471220
7413,09471452
7414,09471453
7415,09471454
7416,09471455
7417,09471456
7418,09471457
7419,09471459
7420,09471460
7421,09471461
7422,09471462
7423,09472111
7424,09472115
7425,09472116
7426,09472118
7427,09472119
7428,09472121
7429,09472127
7430,09472131
7431,09472133
7432,09472138
7433,09472139
7434,09472140
7435,09472141
7436,09472143
7437,09472146
7438,09472150
7439,09472154
7440,09472155
7441,09472156
7442,09472164
7443,09472166
7444,09472167
7445,09472175
7446,09472176
7447,09472177
7448,09472179
7449,09472180
7450,09472184
7451,09472188
7452,09472190
7453,09472197
7454,09472198
7455,09472199
7456,09472451
7457,09472453
7458,09472454
7459,09472456
7460,09472457
7461,09472458
7462,09472459
7463,09472460
7464,09472461
7465,09472463
7466,09472464
7467,09472468
7468,09472469
7469,09472470
7470,09473112
7471,09473120
7472,09473121
7473,09473132
7474,09473134
7475,09473138
7476,09473141
7477,09473144
7478,09473151
7479,09473153
7480,09473158
7481,09473159
7482,09473165
7483,09473166
7484,09473170
7485,09473174
7486,09473175
7487,09473452
7488,09473453
7489,09473454
7490,09474119
7491,09474121
7492,09474122
7493,09474123
7494,09474124
7495,09474126
7496,09474129
7497,09474132
7498,09474133
7499,09474134
7500,09474135
7501,09474137
7502,09474138
7503,09474140
7504,09474143
7505,09474144
7506,09474145
7507,09474146
7508,09474147
7509,09474154
7510,09474156
7511,09474158
7512,09474160
7513,09474161
7514,09474168
7515,09474171
7516,09474173
7517,09474175
7518,09474176
7519,09475112
7520,09475113
7521,09475120
7522,09475123
7523,09475127
7524,09475128
7525,09475136
7526,09475137
7527,09475141
7528,09475142
7529,09475145
7530,09475146
7531,09475154
7532,09475156
7533,09475158
7534,09475161
7535,09475162
7536,09475165
7537,09475168
7538,09475169
7539,09475171
7540,09475174
7541,09475175
7542,09475181
7543,09475182
7544,09475184
7545,09475189
7546,09475451
7547,09475452
7548,09475453
7549,09475454
7550,09476145
7551,09476146
7552,09476152
7553,09476154
7554,09476159
7555,09476164
7556,09476166
7557,09476171
7558,09476175
7559,09476177
7560,09476178
7561,09476179
7562,09476180
7563,09476182
7564,09476183
7565,09476184
7566,09476185
7567,09476189
7568,09476451
7569,09476453
7570,09477117
7571,09477118
7572,09477119
7573,09477121
7574,09477124
7575,09477127
7576,09477128
7577,09477129
7578,09477135
7579,09477136
7580,09477138
7581,09477139
7582,09477142
7583,09477143
7584,09477148
7585,09477151
7586,09477156
7587,09477157
7588,09477158
7589,09477159
7590,09477163
7591,09477164
7592,09478111
7593,09478116
7594,09478120
7595,09478127
7596,09478139
7597,09478143
7598,09478144
7599,09478145
7600,09478155
7601,09478165
7602,09478176
7603,09478451
7604,09478453
7605,09479111
7606,09479112
7607,09479126
7608,09479127
7609,09479129
7610,09479135
7611,09479136
7612,09479138
7613,09479145
7614,09479147
7615,09479150
7616,09479152
7617,09479158
7618,09479159
7619,09479161
7620,09479166
7621,09479169
7622,09479453
7623,09479455
7624,09479456
7625,09479457
7626,09479459
7627,09479460
7628,09479461
7629,09479462
7630,09479463
7631,09561000
7632,09562000
7633,09563000
7634,09564000
7635,09565000
7636,09571111
7637,09571113
7638,09571114
7639,09571115
7640,09571122
7641,09571125
7642,09571127
7643,09571128
7644,09571130
7645,09571132
7646,09571134
7647,09571135
7648,09571136
7649,09571137
7650,09571139
7651,09571141
7652,09571145
7653,09571146
7654,09571152
7655,09571154
7656,09571155
7657,09571165
7658,09571166
7659,09571169
7660,09571170
7661,09571171
7662,09571174
7663,09571175
7664,09571177
7665,09571178
7666,09571179
7667,09571180
7668,09571181
7669,09571183
7670,09571188
7671,09571189
7672,09571190
7673,09571192
7674,09571193
7675,09571194
7676,09571196
7677,09571198
7678,09571199
7679,09571200
7680,09571205
7681,09571208
7682,09571214
7683,09571216
7684,09571217
7685,09571218
7686,09571222
7687,09571223
7688,09571224
7689,09571225
7690,09571226
7691,09571227
7692,09571228
7693,09571229
7694,09571451
7695,09572111
7696,09572114
7697,09572115
7698,09572119
7699,09572120
7700,09572121
7701,09572126
7702,09572127
7703,09572130
7704,09572131
7705,09572132
7706,09572133
7707,09572135
7708,09572137
7709,09572139
7710,09572141
7711,09572142
7712,09572143
7713,09572147
7714,09572149
7715,09572154
7716,09572158
7717,09572159
7718,09572160
7719,09572164
7720,09572451
7721,09572452
7722,09572453
7723,09572454
7724,09572455
7725,09572456
7726,09572457
7727,09572458
7728,09572459
7729,09572460
7730,09573111
7731,09573114
7732,09573115
7733,09573120
7734,09573122
7735,09573123
7736,09573124
7737,09573125
7738,09573126
7739,09573127
7740,09573129
7741,09573130
7742,09573133
7743,09573134
7744,09574111
7745,09574112
7746,09574117
7747,09574120
7748,09574123
7749,09574128
7750,09574129
7751,09574131
7752,09574132
7753,09574135
7754,09574138
7755,09574139
7756,09574140
7757,09574141
7758,09574145
7759,09574146
7760,09574147
7761,09574150
7762,09574152
7763,09574154
7764,09574155
7765,09574156
7766,09574157
7767,09574158
7768,09574160
7769,09574161
7770,09574164
7771,09574451
7772,09574452
7773,09574453
7774,09574454
7775,09574455
7776,09574456
7777,09574457
7778,09574458
7779,09574460
7780,09574461
7781,09574462
7782,09574463
7783,09574464
7784,09574465
7785,09575112
7786,09575113
7787,09575115
7788,09575116
7789,09575117
7790,09575118
7791,09575119
7792,09575121
7793,09575122
7794,09575124
7795,09575125
7796,09575127
7797,09575128
7798,09575129
7799,09575130
7800,09575133
7801,09575134
7802,09575135
7803,09575138
7804,09575143
7805,09575144
7806,09575145
7807,09575146
7808,09575147
7809,09575150
7810,09575152
7811,09575153
7812,09575155
7813,09575156
7814,09575157
7815,09575161
7816,09575163
7817,09575165
7818,09575166
7819,09575167
7820,09575168
7821,09575179
7822,09575181
7823,09575451
7824,09576111
7825,09576113
7826,09576117
7827,09576121
7828,09576122
7829,09576126
7830,09576127
7831,09576128
7832,09576132
7833,09576137
7834,09576141
7835,09576142
7836,09576143
7837,09576147
7838,09576148
7839,09576151
7840,09576451
7841,09576452
7842,09576453
7843,09576454
7844,09576455
7845,09577111
7846,09577113
7847,09577114
7848,09577115
7849,09577120
7850,09577122
7851,09577125
7852,09577127
7853,09577133
7854,09577136
7855,09577138
7856,09577140
7857,09577141
7858,09577148
7859,09577149
7860,09577150
7861,09577151
7862,09577158
7863,09577159
7864,09577161
7865,09577162
7866,09577163
7867,09577168
7868,09577172
7869,09577173
7870,09577177
7871,09577179
7872,09661000
7873,09662000
7874,09663000
7875,09671111
7876,09671112
7877,09671113
7878,09671114
7879,09671119
7880,09671120
7881,09671121
7882,09671122
7883,09671124
7884,09671126
7885,09671127
7886,09671128
7887,09671130
7888,09671133
7889,09671134
7890,09671135
7891,09671136
7892,09671138
7893,09671139
7894,09671140
7895,09671141
7896,09671143
7897,09671148
7898,09671150
7899,09671152
7900,09671153
7901,09671155
7902,09671156
7903,09671157
7904,09671159
7905,09671160
7906,09671162
7907,09671451
7908,09671453
7909,09671454
7910,09671456
7911,09671457
7912,09671458
7913,09671459
7914,09671460
7915,09671461
7916,09672111
7917,09672112
7918,09672113
7919,09672114
7920,09672117
7921,09672121
7922,09672122
7923,09672124
7924,09672126
7925,09672127
7926,09672131
7927,09672134
7928,09672135
7929,09672136
7930,09672138
7931,09672139
7932,09672140
7933,09672142
7934,09672143
7935,09672145
7936,09672149
7937,09672155
7938,09672157
7939,09672161
7940,09672163
7941,09672166
7942,09672451
7943,09672454
7944,09672455
7945,09672456
7946,09672457
7947,09672458
7948,09672461
7949,09672462
7950,09672463
7951,09672464
7952,09672465
7953,09672466
7954,09672468
7955,09673113
7956,09673114
7957,09673116
7958,09673117
7959,09673123
7960,09673126
7961,09673127
7962,09673129
7963,09673130
7964,09673131
7965,09673133
7966,09673134
7967,09673135
7968,09673136
7969,09673141
7970,09673142
7971,09673146
7972,09673147
7973,09673149
7974,09673151
7975,09673153
7976,09673156
7977,09673160
7978,09673161
7979,09673162
7980,09673163
7981,09673167
7982,09673170
7983,09673171
7984,09673172
7985,09673173
7986,09673174
7987,09673175
7988,09673182
7989,09673183
7990,09673184
7991,09673186
7992,09673451
7993,09673452
7994,09673453
7995,09673454
7996,09673455
7997,09673456
7998,09673457
7999,09673458
8000,09674111
8001,09674118
8002,09674120
8003,09674121
8004,09674129
8005,09674130
8006,09674133
8007,09674139
8008,09674147
8009,09674149
8010,09674153
8011,09674159
8012,09674160
8013,09674163
8014,09674164
8015,09674171
8016,09674180
8017,09674184
8018,09674187
8019,09674190
8020,09674195
8021,09674201
8022,09674210
8023,09674219
8024,09674221
8025,09674223
8026,09675111
8027,09675112
8028,09675113
8029,09675114
8030,09675116
8031,09675117
8032,09675127
8033,09675131
8034,09675139
8035,09675141
8036,09675142
8037,09675144
8038,09675146
8039,09675147
8040,09675148
8041,09675149
8042,09675150
8043,09675155
8044,09675156
8045,09675158
8046,09675161
8047,09675162
8048,09675165
8049,09675166
8050,09675167
8051,09675169
8052,09675170
8053,09675174
8054,09675177
8055,09675178
8056,09675179
8057,09676111
8058,09676112
8059,09676116
8060,09676117
8061,09676118
8062,09676119
8063,09676121
8064,09676122
8065,09676123
8066,09676124
8067,09676125
8068,09676126
8069,09676128
8070,09676131
8071,09676132
8072,09676133
8073,09676134
8074,09676135
8075,09676136
8076,09676139
8077,09676140
8078,09676141
8079,09676143
8080,09676144
8081,09676145
8082,09676151
8083,09676153
8084,09676156
8085,09676158
8086,09676160
8087,09676165
8088,09676169
8089,09676452
8090,09676455
8091,09677114
8092,09677116
8093,09677119
8094,09677120
8095,09677122
8096,09677125
8097,09677126
8098,09677127
8099,09677128
8100,09677129
8101,09677131
8102,09677132
8103,09677133
8104,09677135
8105,09677137
8106,09677142
8107,09677146
8108,09677148
8109,09677149
8110,09677151
8111,09677154
8112,09677155
8113,09677157
8114,09677159
8115,09677164
8116,09677165
8117,09677166
8118,09677169
8119,09677170
8120,09677172
8121,09677175
